query_id,latency_ms,system
0,51.5749454498291,baseline-cloud-th0.6
1,50.63676834106445,baseline-cloud-th0.6
2,51.12504959106445,baseline-cloud-th0.6
3,54.12411689758301,baseline-cloud-th0.6
4,51.88870429992676,baseline-cloud-th0.6
5,55.436134338378906,baseline-cloud-th0.6
6,56.90598487854004,baseline-cloud-th0.6
7,53.247928619384766,baseline-cloud-th0.6
8,55.01985549926758,baseline-cloud-th0.6
9,51.71489715576172,baseline-cloud-th0.6
10,53.6348819732666,baseline-cloud-th0.6
11,56.134939193725586,baseline-cloud-th0.6
12,55.77206611633301,baseline-cloud-th0.6
13,52.114009857177734,baseline-cloud-th0.6
14,57.47699737548828,baseline-cloud-th0.6
15,57.74378776550293,baseline-cloud-th0.6
16,51.91326141357422,baseline-cloud-th0.6
17,56.37192726135254,baseline-cloud-th0.6
18,52.27303504943848,baseline-cloud-th0.6
19,52.582740783691406,baseline-cloud-th0.6
20,56.61511421203613,baseline-cloud-th0.6
21,62.5460147857666,baseline-cloud-th0.6
22,55.83524703979492,baseline-cloud-th0.6
23,56.6248893737793,baseline-cloud-th0.6
24,52.44588851928711,baseline-cloud-th0.6
25,57.0528507232666,baseline-cloud-th0.6
26,53.37119102478027,baseline-cloud-th0.6
27,52.206993103027344,baseline-cloud-th0.6
28,52.564144134521484,baseline-cloud-th0.6
29,51.203012466430664,baseline-cloud-th0.6
30,54.15987968444824,baseline-cloud-th0.6
31,57.9831600189209,baseline-cloud-th0.6
32,52.20770835876465,baseline-cloud-th0.6
33,57.34515190124512,baseline-cloud-th0.6
34,54.86106872558594,baseline-cloud-th0.6
35,55.882930755615234,baseline-cloud-th0.6
36,55.20486831665039,baseline-cloud-th0.6
37,55.31430244445801,baseline-cloud-th0.6
38,55.07206916809082,baseline-cloud-th0.6
39,55.361032485961914,baseline-cloud-th0.6
40,57.69920349121094,baseline-cloud-th0.6
41,55.032968521118164,baseline-cloud-th0.6
42,54.5802116394043,baseline-cloud-th0.6
43,55.67598342895508,baseline-cloud-th0.6
44,54.05116081237793,baseline-cloud-th0.6
45,68.41397285461426,baseline-cloud-th0.6
46,56.31113052368164,baseline-cloud-th0.6
47,57.238101959228516,baseline-cloud-th0.6
48,55.43994903564453,baseline-cloud-th0.6
49,57.16872215270996,baseline-cloud-th0.6
50,53.312063217163086,baseline-cloud-th0.6
51,54.620981216430664,baseline-cloud-th0.6
52,53.66992950439453,baseline-cloud-th0.6
53,57.740211486816406,baseline-cloud-th0.6
54,53.04312705993652,baseline-cloud-th0.6
55,55.38606643676758,baseline-cloud-th0.6
56,61.80620193481445,baseline-cloud-th0.6
57,52.74486541748047,baseline-cloud-th0.6
58,57.15489387512207,baseline-cloud-th0.6
59,54.90565299987793,baseline-cloud-th0.6
60,58.599233627319336,baseline-cloud-th0.6
61,52.39295959472656,baseline-cloud-th0.6
62,57.271718978881836,baseline-cloud-th0.6
63,55.14979362487793,baseline-cloud-th0.6
64,52.30212211608887,baseline-cloud-th0.6
65,51.75018310546875,baseline-cloud-th0.6
66,54.91185188293457,baseline-cloud-th0.6
67,51.36299133300781,baseline-cloud-th0.6
68,53.10797691345215,baseline-cloud-th0.6
69,54.703712463378906,baseline-cloud-th0.6
70,52.7191162109375,baseline-cloud-th0.6
71,54.414987564086914,baseline-cloud-th0.6
72,56.41913414001465,baseline-cloud-th0.6
73,51.47600173950195,baseline-cloud-th0.6
74,54.89492416381836,baseline-cloud-th0.6
75,59.17096138000488,baseline-cloud-th0.6
76,59.053897857666016,baseline-cloud-th0.6
77,56.36405944824219,baseline-cloud-th0.6
78,58.80403518676758,baseline-cloud-th0.6
79,54.02970314025879,baseline-cloud-th0.6
80,56.50687217712402,baseline-cloud-th0.6
81,60.36710739135742,baseline-cloud-th0.6
82,56.77008628845215,baseline-cloud-th0.6
83,55.99403381347656,baseline-cloud-th0.6
84,55.30118942260742,baseline-cloud-th0.6
85,52.84523963928223,baseline-cloud-th0.6
86,53.92289161682129,baseline-cloud-th0.6
87,52.54817008972168,baseline-cloud-th0.6
88,59.500932693481445,baseline-cloud-th0.6
89,56.23912811279297,baseline-cloud-th0.6
90,60.41407585144043,baseline-cloud-th0.6
91,56.78987503051758,baseline-cloud-th0.6
92,53.73716354370117,baseline-cloud-th0.6
93,58.75396728515625,baseline-cloud-th0.6
94,54.215192794799805,baseline-cloud-th0.6
95,53.94482612609863,baseline-cloud-th0.6
96,59.823036193847656,baseline-cloud-th0.6
97,53.24697494506836,baseline-cloud-th0.6
98,52.96802520751953,baseline-cloud-th0.6
99,53.84111404418945,baseline-cloud-th0.6
